trial,method,label,route,success,completion_steps,completion_time_s,active_steps,idle_steps,idle_fraction,stale_instruction_errors,stale_error_fraction,wrong_instruction_errors,wrong_instruction_fraction,control_smoothness,safety_violations,planner_calls,instruction_switches,instruction_parse_failures,stage_completions,route_stages,path_length,planner_profile,planner_latency,planner_cadence,transport_delay,controller_capacity,controller_noise,sweep
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,236,0.9402390438247012,0.13124597456998502,0,3,2,0,1,4,1.4846187628755607,balanced,10,4,4,medium,0.055,cadence
7,async_online,Asynchronous online,amber>cobalt>depot,1,77,6.16,68,9,0.11688311688311688,0,0.0,0,0.0,0.36433601500535523,7,3,3,0,3,3,4.879776127643899,balanced,10,4,4,medium,0.055,cadence
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,96,7.68,87,9,0.09375,0,0.0,0,0.0,0.37124298060040206,1,4,4,0,4,4,6.716474300081789,balanced,10,4,4,medium,0.055,cadence
9,async_online,Asynchronous online,mint>amber>depot,1,68,5.44,59,9,0.1323529411764706,0,0.0,0,0.0,0.384096413403533,0,3,3,0,3,3,4.441569530356565,balanced,10,4,4,medium,0.055,cadence
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,109,8.72,100,9,0.08256880733944955,0,0.0,0,0.0,0.36362797438110755,15,4,4,0,4,4,6.6592158351345265,balanced,10,4,4,medium,0.055,cadence
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,116,9.28,107,9,0.07758620689655173,0,0.0,0,0.0,0.3513382531633381,29,4,4,0,4,4,6.095238011570332,balanced,10,4,4,medium,0.055,cadence
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,251,1.0,0.1314369852623746,6,2,1,0,0,3,1.5045713067862596,balanced,10,4,4,medium,0.055,cadence
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,79,6.32,70,9,0.11392405063291139,0,0.0,0,0.0,0.4278648366001358,0,4,4,0,4,4,5.498446419120261,balanced,10,4,4,medium,0.055,cadence
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,80,6.4,71,9,0.1125,0,0.0,0,0.0,0.4225814736647636,0,4,4,0,4,4,5.555267112751885,balanced,10,4,4,medium,0.055,cadence
15,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,0,0.0,0,0.0,0.39494444084166214,4,3,3,0,3,3,4.544184671149138,balanced,10,4,4,medium,0.055,cadence
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,108,8.64,99,9,0.08333333333333333,0,0.0,0,0.0,0.3735537574638179,13,4,4,0,4,4,6.6887472674010375,balanced,10,4,4,medium,0.055,cadence
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,124,9.92,115,9,0.07258064516129033,0,0.0,0,0.0,0.3699250083425968,30,4,4,0,4,4,6.32646223103235,balanced,10,4,4,medium,0.055,cadence
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,80,6.4,71,9,0.1125,0,0.0,0,0.0,0.4203379749754889,0,4,4,0,4,4,5.585963648117357,balanced,10,4,4,medium,0.055,cadence
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,130,10.4,121,9,0.06923076923076923,0,0.0,0,0.0,0.3478824877499541,32,4,4,0,4,4,6.56642562075555,balanced,10,4,4,medium,0.055,cadence
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,83,6.640000000000001,74,9,0.10843373493975904,0,0.0,0,0.0,0.4314032784904003,3,4,4,0,4,4,5.878969133116046,balanced,10,4,4,medium,0.055,cadence
21,async_online,Asynchronous online,amber>cobalt>depot,1,79,6.32,70,9,0.11392405063291139,0,0.0,0,0.0,0.3436232250806123,10,3,3,0,3,3,4.539862910796945,balanced,10,4,4,medium,0.055,cadence
22,async_online,Asynchronous online,mint>amber>depot,1,71,5.68,62,9,0.1267605633802817,0,0.0,0,0.0,0.3941383140312097,1,3,3,0,3,3,4.341180536450383,balanced,10,4,4,medium,0.055,cadence
23,async_online,Asynchronous online,cobalt>mint>depot,1,63,5.04,54,9,0.14285714285714285,0,0.0,0,0.0,0.42395032429600965,0,3,3,0,3,3,4.202340000250664,balanced,10,4,4,medium,0.055,cadence
24,async_online,Asynchronous online,cobalt>mint>depot,1,62,4.96,53,9,0.14516129032258066,0,0.0,0,0.0,0.4258837926864009,6,3,3,0,3,3,3.8062439155468706,balanced,10,4,4,medium,0.055,cadence
25,async_online,Asynchronous online,cobalt>mint>depot,1,62,4.96,53,9,0.14516129032258066,0,0.0,0,0.0,0.42879607554373245,3,3,3,0,3,3,4.068756025345557,balanced,10,4,4,medium,0.055,cadence
26,async_online,Asynchronous online,mint>cobalt>amber>depot,1,80,6.4,71,9,0.1125,0,0.0,0,0.0,0.42962117398824295,0,4,4,0,4,4,5.5175781338897165,balanced,10,4,4,medium,0.055,cadence
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,102,8.16,93,9,0.08823529411764706,0,0.0,0,0.0,0.38988913882481985,4,4,4,0,4,4,6.537931606678069,balanced,10,4,4,medium,0.055,cadence
28,async_online,Asynchronous online,amber>cobalt>depot,1,84,6.72,75,9,0.10714285714285714,0,0.0,0,0.0,0.38816625569083757,15,3,3,0,3,3,4.795949699119446,balanced,10,4,4,medium,0.055,cadence
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,83,6.640000000000001,74,9,0.10843373493975904,0,0.0,0,0.0,0.40114104413160434,9,4,4,0,4,4,5.675034591559251,balanced,10,4,4,medium,0.055,cadence
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,103,8.24,94,9,0.08737864077669903,0,0.0,0,0.0,0.37029241276395963,5,4,4,0,4,4,6.545551422146249,balanced,10,4,4,medium,0.055,cadence
31,async_online,Asynchronous online,mint>amber>depot,1,70,5.6000000000000005,61,9,0.12857142857142856,0,0.0,0,0.0,0.37083225733520847,0,3,3,0,3,3,4.666206187609916,balanced,10,4,4,medium,0.055,cadence
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,236,0.9402390438247012,0.12952713684732134,0,3,2,0,1,4,1.420299389308866,balanced,10,8,4,medium,0.055,cadence
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,80,6.4,71,9,0.1125,0,0.0,0,0.0,0.43064796807540895,5,4,4,0,4,4,5.453587284350282,balanced,10,8,4,medium,0.055,cadence
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,103,8.24,94,9,0.08737864077669903,0,0.0,0,0.0,0.37647986421818513,5,4,4,0,4,4,6.615980839624925,balanced,10,8,4,medium,0.055,cadence
3,async_online,Asynchronous online,mint>amber>depot,1,71,5.68,62,9,0.1267605633802817,0,0.0,0,0.0,0.35127275215118814,0,3,3,0,3,3,4.727842487762468,balanced,10,8,4,medium,0.055,cadence
4,async_online,Asynchronous online,cobalt>mint>depot,1,67,5.36,58,9,0.13432835820895522,0,0.0,0,0.0,0.43438142207893243,3,3,3,0,3,3,3.9748570485886927,balanced,10,8,4,medium,0.055,cadence
5,async_online,Asynchronous online,amber>cobalt>depot,1,77,6.16,68,9,0.11688311688311688,0,0.0,0,0.0,0.3818692090066829,10,3,3,0,3,3,4.666754219659431,balanced,10,8,4,medium,0.055,cadence
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,236,0.9402390438247012,0.13124597456998502,0,3,2,0,1,4,1.4846187628755607,balanced,10,8,4,medium,0.055,cadence
7,async_online,Asynchronous online,amber>cobalt>depot,1,77,6.16,68,9,0.11688311688311688,0,0.0,0,0.0,0.36433601500535523,7,3,3,0,3,3,4.879776127643899,balanced,10,8,4,medium,0.055,cadence
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,96,7.68,87,9,0.09375,0,0.0,0,0.0,0.37124298060040206,1,4,4,0,4,4,6.716474300081789,balanced,10,8,4,medium,0.055,cadence
9,async_online,Asynchronous online,mint>amber>depot,1,68,5.44,59,9,0.1323529411764706,0,0.0,0,0.0,0.384096413403533,0,3,3,0,3,3,4.441569530356565,balanced,10,8,4,medium,0.055,cadence
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,109,8.72,100,9,0.08256880733944955,0,0.0,0,0.0,0.36362797438110755,15,4,4,0,4,4,6.6592158351345265,balanced,10,8,4,medium,0.055,cadence
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,116,9.28,107,9,0.07758620689655173,0,0.0,0,0.0,0.3513382531633381,29,4,4,0,4,4,6.095238011570332,balanced,10,8,4,medium,0.055,cadence
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,251,1.0,0.1314369852623746,6,2,1,0,0,3,1.5045713067862596,balanced,10,8,4,medium,0.055,cadence
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,79,6.32,70,9,0.11392405063291139,0,0.0,0,0.0,0.4278648366001358,0,4,4,0,4,4,5.498446419120261,balanced,10,8,4,medium,0.055,cadence
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,80,6.4,71,9,0.1125,0,0.0,0,0.0,0.4225814736647636,0,4,4,0,4,4,5.555267112751885,balanced,10,8,4,medium,0.055,cadence
15,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,0,0.0,0,0.0,0.39494444084166214,4,3,3,0,3,3,4.544184671149138,balanced,10,8,4,medium,0.055,cadence
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,108,8.64,99,9,0.08333333333333333,0,0.0,0,0.0,0.3735537574638179,13,4,4,0,4,4,6.6887472674010375,balanced,10,8,4,medium,0.055,cadence
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,124,9.92,115,9,0.07258064516129033,0,0.0,0,0.0,0.3699250083425968,30,4,4,0,4,4,6.32646223103235,balanced,10,8,4,medium,0.055,cadence
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,80,6.4,71,9,0.1125,0,0.0,0,0.0,0.4203379749754889,0,4,4,0,4,4,5.585963648117357,balanced,10,8,4,medium,0.055,cadence
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,130,10.4,121,9,0.06923076923076923,0,0.0,0,0.0,0.3478824877499541,32,4,4,0,4,4,6.56642562075555,balanced,10,8,4,medium,0.055,cadence
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,83,6.640000000000001,74,9,0.10843373493975904,0,0.0,0,0.0,0.4314032784904003,3,4,4,0,4,4,5.878969133116046,balanced,10,8,4,medium,0.055,cadence
21,async_online,Asynchronous online,amber>cobalt>depot,1,79,6.32,70,9,0.11392405063291139,0,0.0,0,0.0,0.3436232250806123,10,3,3,0,3,3,4.539862910796945,balanced,10,8,4,medium,0.055,cadence
22,async_online,Asynchronous online,mint>amber>depot,1,71,5.68,62,9,0.1267605633802817,0,0.0,0,0.0,0.3941383140312097,1,3,3,0,3,3,4.341180536450383,balanced,10,8,4,medium,0.055,cadence
23,async_online,Asynchronous online,cobalt>mint>depot,1,63,5.04,54,9,0.14285714285714285,0,0.0,0,0.0,0.42395032429600965,0,3,3,0,3,3,4.202340000250664,balanced,10,8,4,medium,0.055,cadence
24,async_online,Asynchronous online,cobalt>mint>depot,1,62,4.96,53,9,0.14516129032258066,0,0.0,0,0.0,0.4258837926864009,6,3,3,0,3,3,3.8062439155468706,balanced,10,8,4,medium,0.055,cadence
25,async_online,Asynchronous online,cobalt>mint>depot,1,62,4.96,53,9,0.14516129032258066,0,0.0,0,0.0,0.42879607554373245,3,3,3,0,3,3,4.068756025345557,balanced,10,8,4,medium,0.055,cadence
26,async_online,Asynchronous online,mint>cobalt>amber>depot,1,80,6.4,71,9,0.1125,0,0.0,0,0.0,0.42962117398824295,0,4,4,0,4,4,5.5175781338897165,balanced,10,8,4,medium,0.055,cadence
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,102,8.16,93,9,0.08823529411764706,0,0.0,0,0.0,0.38988913882481985,4,4,4,0,4,4,6.537931606678069,balanced,10,8,4,medium,0.055,cadence
28,async_online,Asynchronous online,amber>cobalt>depot,1,84,6.72,75,9,0.10714285714285714,0,0.0,0,0.0,0.38816625569083757,15,3,3,0,3,3,4.795949699119446,balanced,10,8,4,medium,0.055,cadence
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,83,6.640000000000001,74,9,0.10843373493975904,0,0.0,0,0.0,0.40114104413160434,9,4,4,0,4,4,5.675034591559251,balanced,10,8,4,medium,0.055,cadence
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,103,8.24,94,9,0.08737864077669903,0,0.0,0,0.0,0.37029241276395963,5,4,4,0,4,4,6.545551422146249,balanced,10,8,4,medium,0.055,cadence
31,async_online,Asynchronous online,mint>amber>depot,1,70,5.6000000000000005,61,9,0.12857142857142856,0,0.0,0,0.0,0.37083225733520847,0,3,3,0,3,3,4.666206187609916,balanced,10,8,4,medium,0.055,cadence
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,251,9,0.03461538461538462,6,0.02390438247011952,236,0.9402390438247012,0.12952713684732134,0,3,2,0,1,4,1.420299389308866,balanced,10,16,4,medium,0.055,cadence
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,17,0.19318181818181818,17,0.19318181818181818,0.366176297021732,5,4,4,0,4,4,5.8915901647237305,balanced,10,16,4,medium,0.055,cadence
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,104,8.32,95,9,0.08653846153846154,1,0.010526315789473684,1,0.010526315789473684,0.3792915818921359,5,4,4,0,4,4,6.6820024718920115,balanced,10,16,4,medium,0.055,cadence
3,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,5,0.07462686567164178,5,0.07462686567164178,0.3357807455544317,0,3,3,0,3,3,5.009488609725764,balanced,10,16,4,medium,0.055,cadence
4,async_online,Asynchronous online,cobalt>mint>depot,1,79,6.32,70,9,0.11392405063291139,12,0.17142857142857143,12,0.17142857142857143,0.3844636847543489,3,3,3,0,3,3,4.117276952646823,balanced,10,16,4,medium,0.055,cadence
5,async_online,Asynchronous online,amber>cobalt>depot,1,124,9.92,115,9,0.07258064516129033,10,0.08695652173913043,10,0.08695652173913043,0.24911868687997352,52,3,3,0,3,3,5.07304176817131,balanced,10,16,4,medium,0.055,cadence
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,6,0.02390438247011952,236,0.9402390438247012,0.13124597456998502,0,3,2,0,1,4,1.4846187628755607,balanced,10,16,4,medium,0.055,cadence
7,async_online,Asynchronous online,amber>cobalt>depot,1,95,7.6000000000000005,86,9,0.09473684210526316,10,0.11627906976744186,10,0.11627906976744186,0.36168131413552235,15,3,3,0,3,3,5.24066295736338,balanced,10,16,4,medium,0.055,cadence
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,104,8.32,95,9,0.08653846153846154,9,0.09473684210526316,9,0.09473684210526316,0.35262094597558535,1,4,4,0,4,4,7.016750338181877,balanced,10,16,4,medium,0.055,cadence
9,async_online,Asynchronous online,mint>amber>depot,1,74,5.92,65,9,0.12162162162162163,7,0.1076923076923077,7,0.1076923076923077,0.35777117370869504,0,3,3,0,3,3,4.7586345505985586,balanced,10,16,4,medium,0.055,cadence
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,106,8.48,97,9,0.08490566037735849,5,0.05154639175257732,5,0.05154639175257732,0.3717358216077902,6,4,4,0,4,4,6.959881401570132,balanced,10,16,4,medium,0.055,cadence
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,115,9.200000000000001,106,9,0.0782608695652174,10,0.09433962264150944,10,0.09433962264150944,0.339163728894923,21,4,4,0,4,4,6.352383219508866,balanced,10,16,4,medium,0.055,cadence
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,251,1.0,0.1314369852623746,6,2,1,0,0,3,1.5045713067862596,balanced,10,16,4,medium,0.055,cadence
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,17,0.19540229885057472,17,0.19540229885057472,0.3614202219685835,0,4,4,0,4,4,5.869953013888921,balanced,10,16,4,medium,0.055,cadence
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,17,0.19318181818181818,17,0.19318181818181818,0.36719423548723784,0,4,4,0,4,4,6.014953128578844,balanced,10,16,4,medium,0.055,cadence
15,async_online,Asynchronous online,mint>amber>depot,1,83,6.640000000000001,74,9,0.10843373493975904,5,0.06756756756756757,5,0.06756756756756757,0.3655205754324119,7,3,3,0,3,3,4.888682462761409,balanced,10,16,4,medium,0.055,cadence
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,108,8.64,99,9,0.08333333333333333,0,0.0,0,0.0,0.3735537574638179,13,4,4,0,4,4,6.6887472674010375,balanced,10,16,4,medium,0.055,cadence
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,124,9.92,115,9,0.07258064516129033,0,0.0,0,0.0,0.3699250083425968,30,4,4,0,4,4,6.32646223103235,balanced,10,16,4,medium,0.055,cadence
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,17,0.19540229885057472,17,0.19540229885057472,0.3623305827421185,0,4,4,0,4,4,5.988097853847531,balanced,10,16,4,medium,0.055,cadence
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,130,10.4,121,9,0.06923076923076923,0,0.0,0,0.0,0.3478824877499541,32,4,4,0,4,4,6.56642562075555,balanced,10,16,4,medium,0.055,cadence
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,14,0.1590909090909091,14,0.1590909090909091,0.38576009053809285,3,4,4,0,4,4,6.131109134442714,balanced,10,16,4,medium,0.055,cadence
21,async_online,Asynchronous online,amber>cobalt>depot,1,79,6.32,70,9,0.11392405063291139,0,0.0,0,0.0,0.3436232250806123,10,3,3,0,3,3,4.539862910796945,balanced,10,16,4,medium,0.055,cadence
22,async_online,Asynchronous online,mint>amber>depot,1,74,5.92,65,9,0.12162162162162163,6,0.09230769230769231,6,0.09230769230769231,0.3494689991069015,0,3,3,0,3,3,4.744247751613647,balanced,10,16,4,medium,0.055,cadence
23,async_online,Asynchronous online,cobalt>mint>depot,1,74,5.92,65,9,0.12162162162162163,11,0.16923076923076924,11,0.16923076923076924,0.37212999526969237,0,3,3,0,3,3,4.543936548516894,balanced,10,16,4,medium,0.055,cadence
24,async_online,Asynchronous online,cobalt>mint>depot,1,74,5.92,65,9,0.12162162162162163,12,0.18461538461538463,12,0.18461538461538463,0.37100065394952186,6,3,3,0,3,3,4.154463585172086,balanced,10,16,4,medium,0.055,cadence
25,async_online,Asynchronous online,cobalt>mint>depot,1,73,5.84,64,9,0.1232876712328767,12,0.1875,12,0.1875,0.37098568730690273,3,3,3,0,3,3,4.412293145849958,balanced,10,16,4,medium,0.055,cadence
26,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,17,0.19540229885057472,17,0.19540229885057472,0.36742284207162074,0,4,4,0,4,4,5.8989940617524015,balanced,10,16,4,medium,0.055,cadence
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,5,0.04716981132075472,5,0.04716981132075472,0.4093584764711212,11,4,4,0,4,4,6.959761931835963,balanced,10,16,4,medium,0.055,cadence
28,async_online,Asynchronous online,amber>cobalt>depot,1,84,6.72,75,9,0.10714285714285714,0,0.0,0,0.0,0.38816625569083757,15,3,3,0,3,3,4.795949699119446,balanced,10,16,4,medium,0.055,cadence
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,14,0.1590909090909091,14,0.1590909090909091,0.36019862211917303,9,4,4,0,4,4,5.9565997272283315,balanced,10,16,4,medium,0.055,cadence
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,14,0.1320754716981132,14,0.1320754716981132,0.34904012072070273,6,4,4,0,4,4,7.008007617657807,balanced,10,16,4,medium,0.055,cadence
31,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,5,0.07462686567164178,5,0.07462686567164178,0.3385711634365447,0,3,3,0,3,3,5.043727995749374,balanced,10,16,4,medium,0.055,cadence
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,251,9,0.03461538461538462,13,0.05179282868525897,236,0.9402390438247012,0.12952713684732134,0,3,2,0,1,4,1.420299389308866,balanced,10,32,4,medium,0.055,cadence
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,118,9.44,109,9,0.07627118644067797,39,0.3577981651376147,39,0.3577981651376147,0.3170861406349438,5,4,4,0,4,4,6.05316802327909,balanced,10,32,4,medium,0.055,cadence
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,142,11.36,133,9,0.06338028169014084,31,0.23308270676691728,31,0.23308270676691728,0.3390125598447405,14,4,4,0,4,4,7.411188130193273,balanced,10,32,4,medium,0.055,cadence
3,async_online,Asynchronous online,mint>amber>depot,1,89,7.12,80,9,0.10112359550561797,13,0.1625,13,0.1625,0.35771682101094593,7,3,3,0,3,3,4.832570575478153,balanced,10,32,4,medium,0.055,cadence
